ID,Species,Lat,Lon,Elev,Aa_40,Aa_3,Am_40,Am_3,Na_40,Na_3,Nm_40,Nm_3,LMA_40,LMA_3,Biome,LifeForm,EvgDecid,C3C4,Reference
889,Fagus sylvatica,48.3833333333333,-1.15,164,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,98.4445422816115,44.584716902563,Temperate,Tree,Deciduous,C3,{Davi 2008 #47825}
890,Fagus sylvatica,48.3833333333333,-1.15,164,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.9454301854258,46.6277876367025,Temperate,Tree,Deciduous,C3,{Davi 2008 #47825}
891,Quercus petraea,48.7166666666667,6.35,260,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,104.455198616091,54.0327718335762,Temperate,Tree,Deciduous,C3,{Davi 2008 #47825}
892,Quercus ilex,43.7333333333333,3.58333333333333,270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,236.346071125899,129.673015105923,Mediterranean,Tree,Evergreen,C3,{Davi 2008 #47825}
893,Opuntia echinocarpa,33.65,-116.366666666667,300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate desert,shrub stem succulent,Evergreen,CAM,{Geller 1987 #47827}
894,Echinocereus engelmannii,33.6333333333333,-116.4,850,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Temperate desert,shrub stem succulent,Evergreen,CAM,{Geller 1987 #47827}
911,Helianthus annuus,-38.75,-62.1833333333333,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,136.13155382453,58.723278918092,Tropics,Herb,,C3,{Hernández 2010 #48113}
912,Quercus ilex,41.75,12.4333333333333,65,9.59176295436914,3.60290536701836,62.1288962738822,103.045263822404,-9999,-9999,-9999,-9999,187.514590310692,92.200699787129,Mediterranean,Tree,Evergreen,C3,{Niinemets 2002 #38294; Niinemets 2002 #38481}
913,Quercus ilex,43.75,3.75,225,11.0908594047814,4.17773088353749,21.4076849305322,55.0307984053147,-9999,-9999,-9999,-9999,236.016585604825,95.672068771069,Mediterranean,Tree,Evergreen,C3,{Niinemets 2002 #38294; Niinemets 2002 #38481}
914,Quercus coccifera,43.75,3.75,225,10.3672426655935,6.88391360523133,40.8174044921731,81.4639870858789,-9999,-9999,-9999,-9999,252.502506080795,72.9596905838116,Mediterranean,shrub,Evergreen,C3,{Niinemets 2002 #38294; Niinemets 2002 #38481}
915,Quercus ilex,41.75,12.4333333333333,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,246.147553039396,119.015063238292,Mediterranean,Tree,Evergreen,C3,{Gratani 1989 #15416}; {Gratani 1988 #13955}; {Gratani 1997 #16223}; {Gratani 1993 #8461}; {Gratani 1992 #4541}
916,Quercus ilex,41.75,12.4333333333333,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,169.024817666859,73.6529523848093,Mediterranean,Tree,Evergreen,C3,{Gratani 1989 #15416}; {Gratani 1988 #13955}; {Gratani 1997 #16223}; {Gratani 1993 #8461}; {Gratani 1992 #4541}
917,Quercus ilex,41.75,12.4333333333333,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,190.180548403086,106.785330978132,Mediterranean,Tree,Evergreen,C3,{Gratani 1989 #15416}; {Gratani 1988 #13955}; {Gratani 1997 #16223}; {Gratani 1993 #8461}; {Gratani 1992 #4541}
918,Quercus ilex,41.75,12.4333333333333,65,10.581884130377,5.76048702013821,62.2807642886383,101.448003500035,-9999,-9999,-9999,-9999,161.031912320128,90.4398954498054,Mediterranean,Tree,Evergreen,C3,{Gratani 1989 #15416}; {Gratani 1988 #13955}; {Gratani 1997 #16223}; {Gratani 1993 #8461}; {Gratani 1992 #4541}
919,Quercus ilex,41.75,12.4333333333333,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,185.679532918757,105.754976579738,Mediterranean,Tree,Evergreen,C3,{Gratani 1989 #15416}; {Gratani 1988 #13955}; {Gratani 1997 #16223}; {Gratani 1993 #8461}; {Gratani 1992 #4541}
920,Quercus ilex,45.922774,10.887676,232,11.6192324977193,1.89755330149506,46.8410466673617,12.2450381378339,-9999,-9999,-9999,-9999,222.085394085629,138.207303179624,Mediterranean,Tree,Evergreen,C3,{Larcher 1993 #14003; Wagner 1993 #24753; Tappeiner 1993 #24754; Diemer 1993 #24755}
921,Phragmites australis,42.83,-78.84,181,19.6370828233673,17.4074474656373,-9999,-9999,-9999,-9999,3.90773723192032,3.4699600266806,-9999,-9999,Temperate,Grass,,C3,{Hirtreiter 2012 #48594}
922,Typha latifolia,42.83,-78.84,181,25.6545630566468,-1.87577063912366,-9999,-9999,-9999,-9999,3.15753238086752,0.55066797985455,-9999,-9999,Temperate,Grass,,C3,{Hirtreiter 2012 #48594}
923,Phragmites australis,42.83,-78.84,181,20.4271784008739,10.228677513557,-9999,-9999,-9999,-9999,4.37138832428651,2.67655608466993,-9999,-9999,Temperate,Grass,,C3,{Hirtreiter 2012 #48594}
924,Typha latifolia,42.83,-78.84,181,26.805288253914,0.119987812879739,-9999,-9999,-9999,-9999,3.98907289937154,0.428558662822831,-9999,-9999,Temperate,Grass,,C3,{Hirtreiter 2012 #48594}
925,Quercus rotundifolia,38.5405555555556,-8.00027777777778,235,-9999,-9999,68.9677780755058,34.7639076074563,3.4582866953609,1.68099861899185,1.53337100503885,1.29646297420029,243.480987767776,179.370484094057,Mediterranean,Tree,Evergreen,C3,{Vaz 2011 #48227}
926,Quercus suber,38.5405555555556,-8.00027777777778,235,-9999,-9999,56.9384304680106,99.8964497166878,2.87879667489017,1.48013202879843,1.62420696980196,1.49308945622228,202.282525371621,109.225197342212,Mediterranean,Tree,Evergreen,C3,{Vaz 2011 #48227}
927,Fagus crenata,36.9666666666667,140.6,700,-9999,-9999,-9999,-9999,1.65298863695792,0.910481564814804,1.56746653741111,1.98274432885087,114.995392757975,46.4002111712237,Temperate,Tree,Deciduous,C3,{Osada 2014 #48666}
928,Fagus crenata,36.9666666666667,140.6,700,-9999,-9999,-9999,-9999,1.41141477256166,1.09295323189608,1.37360392560437,1.93233854598339,95.2871816848467,56.2136260385553,Temperate,Tree,Deciduous,C3,{Osada 2014 #48666}
929,Eucalyptus globulus,-42.8233333333333,147.51,281,31.0693143276325,5.5128875195005,-9999,-9999,3.4940946425928,1.91891656672943,-9999,-9999,-9999,-9999,Temperate,Tree,Evergreen,C3,{OGrady 2008 #48690}
930,Eucalyptus globulus,-42.8233333333333,147.51,281,35.6348212023065,3.97648415336461,129.550300384908,17.6038089123255,4.3473122542161,1.99965578240707,1.62079683471276,0.941639916024741,338.164691409697,213.012493539341,Temperate,Tree,Evergreen,C3,{OGrady 2008 #48690}
